Page URL,Page Title,Outcome,Impact,Code Snippet,Selector,Remediation,Manual,Rule ID,Help,Description,Help URL,Standard,WCAG 2 Success Criteria,Section 508 Paragraph,Tags,Date,axe-core,Needs Review,IGT,Found By,Test Title,Share URL
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,video-caption,<video> elements must have captions,Ensure <video> elements have captions,https://dequeuniversity.com/rules/axe/4.10/video-caption?application=AxeDevToolsAPI,WCAG 2.0 Level A,1.2.2 Captions (Prerecorded),Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag122, section508, section508.22.a, TTv5, TT17.a, EN-301-549, EN-9.1.2.2",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,meta-viewport,Zooming and scaling must not be disabled,"Ensure <meta name=""viewport""> does not disable text scaling and zooming",https://dequeuniversity.com/rules/axe/4.10/meta-viewport?application=AxeDevToolsAPI,WCAG 2.0 Level AA,1.4.4 Resize text,,"cat.sensory-and-visual-cues, wcag2aa, wcag144, EN-301-549, EN-9.1.4.4, ACT",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,valid-lang,lang attribute must have a valid value,Ensure lang attributes have valid values,https://dequeuniversity.com/rules/axe/4.10/valid-lang?application=AxeDevToolsAPI,WCAG 2.0 Level AA,3.1.2 Language of Parts,,"cat.language, wcag2aa, wcag312, TTv5, TT11.b, EN-301-549, EN-9.3.1.2, ACT",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,autocomplete-valid,autocomplete attribute must be used correctly,Ensure the autocomplete attribute is correct and suitable for the form field,https://dequeuniversity.com/rules/axe/4.10/autocomplete-valid?application=AxeDevToolsAPI,WCAG 2.1 Level AA,1.3.5 Identify Input Purpose,,"cat.forms, wcag21aa, wcag135, EN-301-549, EN-9.1.3.5, ACT",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,avoid-inline-spacing,Inline text spacing must be adjustable with custom stylesheets,Ensure that text spacing set through style attributes can be adjusted with custom stylesheets,https://dequeuniversity.com/rules/axe/4.10/avoid-inline-spacing?application=AxeDevToolsAPI,WCAG 2.1 Level AA,1.4.12 Text Spacing,,"cat.structure, wcag21aa, wcag1412, EN-301-549, EN-9.1.4.12, ACT",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,accesskeys,accesskey attribute value should be unique,Ensure every accesskey attribute value is unique,https://dequeuniversity.com/rules/axe/4.10/accesskeys?application=AxeDevToolsAPI,Best practice,,,"cat.keyboard, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,aria-allowed-role,ARIA role should be appropriate for the element,Ensure role attribute has an appropriate value for the element,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-role?application=AxeDevToolsAPI,Best practice,,,"cat.aria, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,aria-dialog-name,ARIA dialog and alertdialog nodes should have an accessible name,Ensure every ARIA dialog and alertdialog node has an accessible name,https://dequeuniversity.com/rules/axe/4.10/aria-dialog-name?application=AxeDevToolsAPI,Best practice,,,"cat.aria, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,aria-text,"""role=text"" should have no focusable descendants","Ensure role=""text"" is used on elements with no focusable descendants",https://dequeuniversity.com/rules/axe/4.10/aria-text?application=AxeDevToolsAPI,Best practice,,,"cat.aria, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,aria-treeitem-name,ARIA treeitem nodes should have an accessible name,Ensure every ARIA treeitem node has an accessible name,https://dequeuniversity.com/rules/axe/4.10/aria-treeitem-name?application=AxeDevToolsAPI,Best practice,,,"cat.aria, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,empty-table-header,Table header text should not be empty,Ensure table headers have discernible text,https://dequeuniversity.com/rules/axe/4.10/empty-table-header?application=AxeDevToolsAPI,Best practice,,,"cat.name-role-value, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,frame-tested,Frames should be tested with axe-core,Ensure <iframe> and <frame> elements contain the axe-core script,https://dequeuniversity.com/rules/axe/4.10/frame-tested?application=AxeDevToolsAPI,Best practice,,,"cat.structure, best-practice, review-item",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,label-title-only,Form elements should have a visible label,"Ensure that every form element has a visible label and is not solely labeled using hidden labels, or the title or aria-describedby attributes",https://dequeuniversity.com/rules/axe/4.10/label-title-only?application=AxeDevToolsAPI,Best practice,,,"cat.forms, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-banner-is-top-level,Banner landmark should not be contained in another landmark,Ensure the banner landmark is at top level,https://dequeuniversity.com/rules/axe/4.10/landmark-banner-is-top-level?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-complementary-is-top-level,Aside should not be contained in another landmark,Ensure the complementary landmark or aside is at top level,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-contentinfo-is-top-level,Contentinfo landmark should not be contained in another landmark,Ensure the contentinfo landmark is at top level,https://dequeuniversity.com/rules/axe/4.10/landmark-contentinfo-is-top-level?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-main-is-top-level,Main landmark should not be contained in another landmark,Ensure the main landmark is at top level,https://dequeuniversity.com/rules/axe/4.10/landmark-main-is-top-level?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-no-duplicate-banner,Document should not have more than one banner landmark,Ensure the document has at most one banner landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-no-duplicate-banner?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-no-duplicate-contentinfo,Document should not have more than one contentinfo landmark,Ensure the document has at most one contentinfo landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-no-duplicate-contentinfo?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-no-duplicate-main,Document should not have more than one main landmark,Ensure the document has at most one main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-no-duplicate-main?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-one-main,Document should have one main landmark,Ensure the document has a main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,landmark-unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,Ensure landmarks are unique,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,meta-viewport-large,Users should be able to zoom and scale the text up to 500%,"Ensure <meta name=""viewport""> can scale a significant amount",https://dequeuniversity.com/rules/axe/4.10/meta-viewport-large?application=AxeDevToolsAPI,Best practice,,,"cat.sensory-and-visual-cues, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,page-has-heading-one,Page should contain a level-one heading,"Ensure that the page, or at least one of its frames contains a level-one heading",https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,presentation-role-conflict,Ensure elements marked as presentational are consistently ignored,Elements marked as presentational should not have global ARIA or tabindex to ensure all screen readers ignore them,https://dequeuniversity.com/rules/axe/4.10/presentation-role-conflict?application=AxeDevToolsAPI,Best practice,,,"cat.aria, best-practice, ACT",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,region,All page content should be contained by landmarks,Ensure all page content is contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=AxeDevToolsAPI,Best practice,,,"cat.keyboard, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,scope-attr-valid,scope attribute should be used correctly,Ensure the scope attribute is used correctly on tables,https://dequeuniversity.com/rules/axe/4.10/scope-attr-valid?application=AxeDevToolsAPI,Best practice,,,"cat.tables, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,skip-link,The skip-link target should exist and be focusable,Ensure all skip links have a focusable target,https://dequeuniversity.com/rules/axe/4.10/skip-link?application=AxeDevToolsAPI,Best practice,,,"cat.keyboard, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,tabindex,Elements should not have tabindex greater than zero,Ensure tabindex attribute values are not greater than 0,https://dequeuniversity.com/rules/axe/4.10/tabindex?application=AxeDevToolsAPI,Best practice,,,"cat.keyboard, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Inapplicable,,,,,false,table-duplicate-name,Tables should not have the same summary and caption,Ensure the <caption> element does not contain the same text as the summary attribute,https://dequeuniversity.com/rules/axe/4.10/table-duplicate-name?application=AxeDevToolsAPI,Best practice,,,"cat.tables, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Passed,,"<img src=""image.jpg"">",img,,false,nested-interactive,Interactive controls must not be nested,Ensure interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies,https://dequeuniversity.com/rules/axe/4.10/nested-interactive?application=AxeDevToolsAPI,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.keyboard, wcag2a, wcag412, TTv5, TT6.a, EN-301-549, EN-9.4.1.2",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Passed,,"<button value=""submit""></button>",button,,false,nested-interactive,Interactive controls must not be nested,Ensure interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies,https://dequeuniversity.com/rules/axe/4.10/nested-interactive?application=AxeDevToolsAPI,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.keyboard, wcag2a, wcag412, TTv5, TT6.a, EN-301-549, EN-9.4.1.2",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Passed,,<h2> This is an example test in jest-RTL </h2>,h2,,false,empty-heading,Headings should not be empty,Ensure headings have discernible text,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=AxeDevToolsAPI,Best practice,,,"cat.name-role-value, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Passed,,<h1>Hello World</h1>,h1,,false,empty-heading,Headings should not be empty,Ensure headings have discernible text,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=AxeDevToolsAPI,Best practice,,,"cat.name-role-value, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Passed,,<h2> This is an example test in jest-RTL </h2>,h2,,false,heading-order,Heading levels should only increase by one,Ensure the order of headings is semantically correct,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Passed,,<h1>Hello World</h1>,h1,,false,heading-order,Heading levels should only increase by one,Ensure the order of headings is semantically correct,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=AxeDevToolsAPI,Best practice,,,"cat.semantics, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
http://localhost/,A11yResults.rtl-component,Passed,,"<img src=""image.jpg"">",img,,false,image-redundant-alt,Alternative text of images should not be repeated as text,Ensure image alternative is not repeated as text,https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=AxeDevToolsAPI,Best practice,,,"cat.text-alternatives, best-practice",2024-09-03T15:48:44.287Z,4.10.0,No,,,A11yResults.rtl-component,
